ID_Penjualan,ID_Produk,ID_Toko,tanggal_penjualan,kuantitas_penjualan,harga_penjualan,wilayah_penjualan
dba4dc8b-9fc5-44c4-a1cd-445be92510f6,943f479f-47b3-4030-a4f0-073c0a2b8aac,207ea783-1f29-4bc8-a09c-f25d643e6832,2024-01-24,40,84.45,Leetown
fe3b79e3-cb6a-4970-8eaf-58d5757c7a39,db2b1a95-249e-4385-8d19-fb746347d166,9be238b9-d1dd-4b98-a5ff-5be06249409e,2024-03-11,42,60.52,Lake Tonystad
d6645a0a-59cb-4973-b116-585162ebe0d0,a6c7b0e6-24a4-4eda-a416-d1572588bd99,4d974b33-406e-49a0-b485-78eda9bef633,2024-05-23,25,115.65,New James
fecfe101-e663-490c-b69e-71aaeea83975,1e4c13b6-4f16-4a3e-978a-0e9840f0acac,b9d3e6e0-31dd-4bb3-aab7-03141100ddce,2024-02-07,81,151.53,Port Teresa
79deb942-2aa6-46a2-a8c1-d8a5432ac437,c5d4939b-b0db-400f-977f-94e57edebdd1,9f888c65-7b65-457f-99ae-e7a6060a4162,2024-04-06,1,51.79,Lake Cindy
69925fb3-7d85-4f39-8e7d-a7bd60e519d5,aa852ebb-92f6-4ef9-8707-994d2636f06f,2354d28e-512a-4488-b568-369468c36854,2024-01-27,19,104.8,East Nancyport
5c93bc1d-f009-4778-8066-20d28fd45574,f3b65184-c730-434e-a41d-33024f817257,8bcb9d28-1aa2-4ac4-82ba-89b2ebe91141,2024-04-20,10,53.87,New Jonathan
d6d898f9-3e3b-4f0e-a385-812e845b3914,c8e6404f-143d-4bfa-a007-a385a7f875e0,82cd8450-32a3-45f4-8153-7ce216e80769,2024-05-21,72,140.32,Johnsonberg
caab6edc-7fa5-4913-b737-853079f05237,abe00f93-52ef-4526-adc8-857553162815,74f1d0d3-faf0-4fc4-a5e4-8d38f3bdb25e,2024-03-11,27,39.98,Robertberg
bb039d4c-3fd6-473c-83a4-4abcca1832fe,a2d4727c-f53d-4c58-8191-9ff9b19cda7d,163f3e23-09be-4f9f-84cf-8b1e9e12d189,2024-01-05,49,154.59,Robinsonburgh
c265ee51-5804-4356-9e12-dfae3410c4b5,9a25d02d-9d80-4fba-9d66-58256da656a5,9ab0489e-0076-410a-94fa-7e5a261cd231,2024-01-07,74,140.43,West Ryan
164701b1-d911-4952-8cb3-1968259cb9c6,5f2689aa-da9d-4874-be5e-22ce4a513530,d70eab9b-9067-459a-8ffd-9ab16b80d536,2024-04-26,79,196.33,Griffinhaven
2a350487-1fd2-46a2-a78b-29558bdf895a,bd1f6f74-1b58-411e-9686-c196483c1e51,c0383f1a-c923-4c63-a5fc-c377204378ba,2024-05-23,20,129.16,Gutierrezberg
0cb096e9-5cc5-4cab-b68e-abfdfb3605e2,fc70d3fd-0d3c-4968-b7a4-b6f80745424a,45fc1696-1377-42cf-a5b8-e051b68f5980,2024-04-21,4,195.47,East Darrellton
699f2509-f146-40b0-b93c-101a67c15ba0,76e87f50-55a8-434b-ad21-a20d4a77a9cb,740c4af1-dc0d-47ad-931f-0dc5d3fab8d3,2024-05-30,63,115.81,Griffinfort
0a3f975b-ee8e-4e79-af3d-4fb8c7ae9d26,ebfdb178-9031-487e-bfb3-4754b32421e8,a41e6b9b-ae42-473b-bf50-328304e79e9f,2024-01-13,77,111.29,East Laura
761181bc-fb8a-4d8f-8c43-a47a106aa778,63a04abf-4cfb-4674-80d3-80ad36cb5220,0e94bee3-a38b-4c2d-a4d5-e2c30d93eb0f,2024-05-26,57,76.67,Bethside
da4b04ff-fbb1-405b-80da-4a8cbae6c73a,6576a2c9-7b58-49d0-bc85-5be454734661,87b195fe-6b7c-449a-9f14-c0c563cb40af,2024-05-10,72,86.94,Christinafurt
3c0e13eb-b106-462c-93f8-b9e7f4305638,e90b2637-c758-4340-940b-e920ae620693,f1aa4d9c-d3b3-4178-bf03-5563c91d49ac,2024-05-16,14,82.59,Seanberg
ad2a6572-16ed-4f17-9e63-73edb4d2f2a7,c518cf71-d224-431d-8b52-870c4c0fc901,0d10c84e-c096-40e6-800b-a788a3f746c5,2024-05-16,85,151.38,Jakeshire
6bfbb7e9-e36e-46d6-a3fb-5a663376ff61,2aa4db94-4f64-4048-97bc-449b6ecc1e33,5d297e70-135a-40f4-8162-245c048d5a9c,2024-02-05,26,78.65,North Kathleenfort
dfbc00c3-b047-426d-99c5-d8891c2d1f25,6a23e37f-3434-46a0-ab6a-e8e24877800b,a925f840-8a02-4cab-a4fb-7388fcef398f,2024-03-07,75,120.87,Amyfort
e8b99a44-2317-426b-9a20-4b2ccf9d8c53,534d3c65-7d4a-4a4f-9ee7-8a8f2765f3e7,dad3259d-e036-4498-b763-2708e8a43cbb,2024-05-26,21,73.12,Nathanielview
88efeb0b-9bf1-46bd-b875-c3286aef9725,6e9210e5-3701-4f63-8976-36ecff24b590,8bcb9d28-1aa2-4ac4-82ba-89b2ebe91141,2024-01-17,83,48.62,South Meganmouth
6eafffd3-b405-4545-8725-5856740bb717,1738078e-a032-4b6b-b153-c7b6135c8b9b,a715e2a0-6a91-468e-9fe4-3f346ce21cca,2024-05-29,60,133.08,New Shannontown
bd647704-be36-4559-a90d-6f80949efbb0,d7c90871-2fcc-464a-a905-5cdef7cb1a9f,da5292a4-ebb2-45d0-b42d-bced69b3c537,2024-01-06,26,168.53,Port Gabriella
64d73e5f-9c71-4e7b-95dd-4d8a7541e783,b5414d6b-54e3-4d17-be4e-003e28da6a38,9f888c65-7b65-457f-99ae-e7a6060a4162,2024-02-29,66,149.06,Michaelshire
bf0ab379-9060-440c-b7c2-93afafff3651,53454e2e-0e14-4837-96dd-dbce20bf0691,0d0f91f4-acd6-48cb-9db9-4ea9b3c54ec1,2024-05-26,64,86.57,Scottburgh
fb7cbdc8-a9b2-4a1c-b24b-17cc210ffd15,59225cc9-1313-4ec0-8162-032e2cdb9f04,4e380127-34e4-4da6-ab73-f5cce0c28bb7,2024-03-22,13,138.5,West Sharonchester
ec942620-c8b9-4937-948d-24eab340e667,84bb61fa-a857-4b00-8f91-d70dbb26b794,97c11abd-37df-4ab7-b7c2-1994af0a6aeb,2024-03-04,91,87.91,Craigmouth
0bd7ee70-9556-4051-a73d-cc1eee35363c,ab105002-d262-4a4c-8347-5afe7818b3da,5e1fbbd4-feab-4974-8c28-ddd3545a61f4,2024-04-17,66,106.07,West Jenniferfort
6d28cfa3-2cad-433e-ba3a-1cd930077cb2,989408a6-5273-4137-ae60-8b7a2ba99136,b915b34a-42b2-4a2d-a12c-5b272e4d7f6a,2024-01-29,58,64.58,Lake Christineburgh
f50d9c72-4c68-45a9-8bad-7c8e8f5d8ec8,20076516-e9f7-4a35-a537-97ca31543b8e,5e72bf94-eb6d-4486-8e27-62e49e0fb71a,2024-05-03,1,169.26,New Stephen
005e4604-5da3-4a3c-9227-393974a2f928,7d515ec0-700b-4dd5-ac69-5e575d891ac7,5af038ab-57b0-4b58-9ca6-3c89af6728d4,2024-05-15,16,135.46,South Madison
a1b595bd-64eb-4fe4-9872-cdc117da60ae,d028d79c-619a-4e64-8fc6-2544da75a1ad,b915b34a-42b2-4a2d-a12c-5b272e4d7f6a,2024-03-18,41,30.16,Lonniestad
3dea109d-a7b0-4e81-b72b-8bc81423373c,1e3b40d3-4050-4107-88c9-6927c363f1e9,fb0d87b6-58df-4f6e-9913-44d99eb857fe,2024-02-06,69,196.7,Estradaville
b66c1fd4-00e0-4c71-a9e5-20dd95ee752f,9c83d64d-e19d-4590-bf40-71a7013c1abe,3700c563-0c1e-40b1-a89e-219ad17f2bbe,2024-04-25,24,140.16,New Brianna
42d9617a-e126-42dc-b2f2-11c9efa48515,9c5e92d4-b5c9-4aa0-aee7-d39dfc469fb1,28352c4c-cb4c-451f-a6f8-a92c7a0d0d74,2024-03-04,7,23.42,New Randyborough
57d7febb-f0f2-48b4-9901-1c819d1197dc,1d60b04b-eefb-4adb-830b-ac1bef5e46ff,9e35f73e-938f-4c19-8115-3df740d5fb5e,2024-01-21,18,56.31,Longmouth
07fe7558-50b1-497f-a84f-c40ddaff165a,e658b1e3-5364-4b1c-8e3c-94fb8ea0580a,c447ecf6-f133-411c-b2ce-59849fc05979,2024-05-04,84,34.95,New Jessica
c172e11d-7ed1-4cd1-aa2a-0619932585fc,d4da76b8-830d-4dbf-8da9-ae7bc3582677,d70eab9b-9067-459a-8ffd-9ab16b80d536,2024-04-23,26,103.62,Michaelbury
c9a3f912-9873-4d7a-b6f7-ae9117106b44,996296f1-ae6e-4546-80f4-a0cd25954c84,29d57dc4-0443-4b4d-b5e4-7e72591a3c50,2024-04-10,51,107.38,Parkerfort
8a75d21b-1d11-4bd8-9568-2f84f1c543bc,040bc498-9d6d-4b03-9bc8-ff226149cc23,85c0be7e-2776-46b6-b453-41ec94278d5a,2024-03-02,14,30.46,Clarkemouth
3e716bc8-675c-4123-9b6a-5e08e3380799,aa852ebb-92f6-4ef9-8707-994d2636f06f,a19dae38-4918-4b97-bde3-d28c7ea4c088,2024-01-31,34,172.97,South Sarah
a118321c-39b1-4da0-ae05-669879cbd4a7,4bd2a28c-93f3-488d-a384-ece5138ee722,7e9e65ec-c625-4bab-a12b-c8ddccf79ced,2024-02-09,48,125.03,Keithton
8be4c27b-1f2a-4a8c-a522-9c8fe1d7b050,d4556f7e-220f-478a-a6e2-a0912268a309,f92bc29e-00f5-4add-b872-32a067dd6af5,2024-02-09,16,166.06,Contrerastown
dd78bb29-8d11-42ff-90a6-8fd04e8c566b,ee3852ce-3ce1-44c3-90cc-66f3921df587,eed2fdd6-3cf4-43ce-a54a-ba357bea5ac2,2024-02-29,94,40.62,Greenside
71100249-d481-4a28-be45-1634eacfda08,c079dfb2-b09c-4ba0-a3cc-5669f38789e4,0e94bee3-a38b-4c2d-a4d5-e2c30d93eb0f,2024-03-19,51,130.88,East Anna
ac9fdd1b-5901-475b-9c36-66181f1eaa92,e1c5a803-e124-4800-8c21-4c8d5d575187,4efd05b7-5869-4380-811f-168746daeea8,2024-02-24,51,65.87,New Jacquelinehaven
59c08c0c-682a-4cb0-ade6-fc8c1e788a97,5c106850-68a5-4aa3-9643-69b75089a72e,703e430c-dece-420b-af76-eff7e45c4df5,2024-02-06,30,157.98,Phillipston
79e4ece7-0132-48df-bfd1-54163937b05f,e14d392b-3a2a-481a-bfbd-bf3081be3950,7709453e-41fe-41cd-b6e3-5f1898ca3ba6,2024-01-30,77,159.11,Jayville
9759d8e4-332a-439b-934b-c5318580b453,94fc2bd2-3cd4-4ca9-b881-25e4e2056f83,887e1711-51ff-4428-90ad-b01404164c62,2024-05-07,94,37.18,Jennifermouth
352728dd-3b83-4edc-9dad-77b7ac7d577e,f4227710-c663-45b2-8ffc-46bb332adefd,b5c729b3-fda4-436b-838f-6f5f1203a1c4,2024-04-26,8,24.67,Port Joshualand
0e82f095-e516-409b-af12-148dc54e25fb,cdb76bc6-d846-41b5-b123-017f966804a9,c5c0a0a3-950b-4d52-96be-aacab022b25c,2024-02-11,87,104.1,East Christopher
b7aff597-b8a3-4879-b584-3cce572c1c80,2cce65bd-ceb1-4051-b5b4-ff6af6ea0429,da9b411e-8cdf-4e90-bdd5-870ae49f6163,2024-05-12,99,113.12,Payneton
0593eb8c-c7a9-448a-b25d-c7cfe71fdf34,139dff83-2f63-4e78-aa4b-41fa0e814d5c,9b4a7334-0cfd-4788-93a8-216b173aa64f,2024-04-08,14,102.55,West Deniseborough
bd48b15d-d905-4e90-908d-1424f7b3f4f3,3ec283ac-9937-4526-aacc-54fa4bb6b20a,248dbf6b-0df9-440b-a40b-54c3d096ab5b,2024-05-05,12,48.96,New Barbara
eba2e6f9-8291-44cd-8804-2f8b3b28339c,c911fbe6-ca99-4c76-bbdd-21c3f786df58,83d25390-5875-4ae2-8337-90ea98e7eefd,2024-02-14,89,67.36,Terrenceburgh
a33eb84a-ad58-4fd3-a4c3-6c56e00beed0,92e7c2e8-ac31-4ba0-8d6e-05bc90116e57,26481525-a5e5-4beb-846a-54572d97dd7b,2024-05-14,3,24.48,New Ashley
d4730c57-5674-4160-8fa3-d9e6a1aa7559,db2b1a95-249e-4385-8d19-fb746347d166,f706faa4-877d-41ab-8368-2ef36a173fd4,2024-04-15,79,128.41,Ronaldfurt
f2364271-1933-4a51-a6b8-06bf6c0692b2,7086b265-c773-495d-ad0c-fef489af71d6,d70eab9b-9067-459a-8ffd-9ab16b80d536,2024-01-27,9,66.89,Leton
74da3c5f-506f-4211-8007-a3618ef6ca20,756aa7fb-245e-49cb-a6a9-6ec9a6aeb6c3,01114b8c-ead1-4de2-a78f-c64e22215fbe,2024-01-04,73,116.51,Lake Dana
41884be8-fded-4418-8906-6089dbfac3aa,eadad03c-490b-4b5b-b430-737136b4608c,b6f66c7e-6286-4d7b-b4e9-3c83a3046671,2024-04-26,61,20.28,Jeffreyfurt
f77ca935-c626-4b99-a18f-dfeb969ccda9,dd2d8a59-5eac-41eb-802c-1cee9c38e62c,6fe6fd4f-e26c-4df7-a28e-10731ff9807d,2024-01-08,26,176.46,New Elizabeth
153a013a-f3dc-4799-8d41-11588cd15518,ac8cca00-91fa-4ff8-aabc-f3ccd18c7759,9e813242-dbd9-469b-a8be-92a9d85f5bd2,2024-02-08,98,143.12,East Andrew
dc1995fe-1c97-4e35-ac20-e5c99d1f9474,7f145d29-9ec4-4011-876f-56aaf46fa72a,0883b11b-6d32-47d4-b54c-7761bddf3451,2024-04-26,29,133.28,Ramirezborough
0dd9696c-8d64-4f12-98b3-3ea4614903e2,9d10babe-eae5-491e-b6e2-df2bea4fb565,b3eca3a2-455c-489b-b4c5-3b49f65f37f1,2024-03-11,98,176.43,Elizabethshire
8dc47d8c-d39c-4df6-a829-cd80f6baec5b,28fbf30b-5e99-4073-8c99-4cf3f77a7b59,37a4ee86-d3d5-4dfb-8878-a0c66adeadbc,2024-03-22,67,121.49,Andersonstad
6de6a47b-095c-4aa2-9c2f-fd949e65c1c0,30145ee4-ba3a-4d11-ad60-8a48e1d2e233,2643d8f9-89a7-46a2-9aac-cd5c36b93802,2024-03-13,71,190.7,West Susanside
4942b720-1e72-4d82-ada8-f4607253d66c,053fff06-72ba-4a61-88d0-5f39c185d6c9,7644bba1-9177-43db-be87-584376932f50,2024-02-25,91,117.48,Paulburgh
35654ba7-ec52-4907-aea0-841bde4aeaf9,4ed41dd8-5fff-4487-b48e-7a2174d333a8,7fe5d54e-229e-40a0-81ca-019ed1ebb801,2024-02-11,74,58.64,Josephfort
bc13ad96-37ba-4b36-9d99-6d5b43d05309,5c3c98f8-d9c8-4a69-bc07-ccbb7e89352f,3cb25246-23e6-4b48-810d-35e9177a2a5f,2024-05-10,29,91.75,New Robyn
79a4ccc3-c18d-4152-8bf6-70cd4eecc8eb,b5c9a1cb-c492-4261-9e9c-a21b63cdad60,750ede79-09d8-4d51-b3d8-d74361dca6d0,2024-02-14,27,151.64,North Annetown
11388633-5358-4282-a8e3-36041e85f03e,570363c9-4bcb-485e-a2b5-fb553c5d589f,33df343e-a883-4a9b-a028-0cb6d8268103,2024-05-27,77,121.95,Georgeview
1c429ac4-cc42-4a7e-9675-22df32218fc2,091fd7aa-54ba-478a-95b9-b1a13e8b8a77,4f979205-8af9-462e-91d0-61c6215e7337,2024-02-11,85,65.31,West Johnshire
bac81745-f1f0-4df1-bd93-a46d77f1c822,0aa16b6f-ade7-4767-82d0-6779994fb4ac,61bf4997-b8af-4bfd-8e4e-4cd09e3f8e1b,2024-04-04,67,133.29,Kellystad
8bf447db-cddc-4a3e-8356-74c774708d7b,4e5772f2-b289-4eb5-a75f-cab993397b11,e64248c1-7255-49f9-96b3-8f3532988de4,2024-01-01,95,127.8,Rivasmouth
ae174a59-b07e-48f4-a8e6-78d31f0565d3,dd2d8a59-5eac-41eb-802c-1cee9c38e62c,d853b76a-d047-4b81-85ad-7eac33242060,2024-02-08,21,49.09,Garyborough
d35de02f-01e5-4b19-8306-d86b3df1cd00,8ae5001a-463b-433d-8b36-6b3b8d9c47fa,7f4e8ddc-5060-4146-8bf4-6384273f4317,2024-02-02,100,142.87,East James
45666092-81c1-4588-81d8-12572197b6a8,3b0d9fb1-5aaa-44ae-ab5f-44a52e5100c9,75337c3a-34c9-41b0-822a-2af21b497e5d,2024-02-18,74,120.92,Stacychester
24685b5d-efcf-4566-8cff-6522594bd7a0,9f9310f7-1c84-4307-bb53-134c595c8a27,cb84f12d-8557-4cc8-a2b1-a65336b7c441,2024-01-15,48,86.54,Karenmouth
d78b4724-a5e5-4570-9c67-c6aaf9aee507,44862f2e-1b53-4bc6-a920-9f92e542e4d3,c90d908d-0a98-4135-9535-d6e9d9950f6c,2024-01-13,21,79.44,North Davidton
34356ddf-ad81-4d90-a02a-db8a758e95f1,c00625f6-1109-4df1-b677-ee4a63bbaae8,c8b7e806-f78b-412e-813d-325b000115fc,2024-03-01,12,152.83,West Andrea
f6675fbf-931e-42ed-983c-323f7b824dba,4dc43f72-a28a-4505-8895-98331cfc8e66,9f7f45ab-0e7b-4e56-9082-8df8470d0cd1,2024-02-16,87,71.79,Santosmouth
8bac6cec-8f67-4b35-978f-76daa75e7c26,feeac6c8-5026-41c4-8f08-94fa91a4361b,b6a22286-4122-4c7e-bf96-aa24348a2a1c,2024-02-13,78,138.78,Keithfurt
9e6df892-e598-461e-9033-c677cb7fb421,ca961382-f862-4cc2-90a6-702acb549965,8161d368-8506-4e6d-b6b1-b56254170daf,2024-01-14,93,105.68,Roseborough
e6230d76-4003-49c8-a349-88ee1185d603,e1541f7d-7a46-485a-923f-660ae0760160,8ed0b790-2322-4cf5-be08-6563b9145401,2024-02-13,79,116.89,Thomasstad
9c70736d-5ba9-4a5b-98ba-f9bd770f3827,7ba3a98a-7cf8-4c38-b372-51647c1a771f,88fe868f-a313-4883-abc9-e855208091e0,2024-04-02,94,177.76,Markfurt
87501ccc-dab9-4ca8-b6a5-3fe61162d048,8b6d3309-34a8-4da1-9a95-017257747cb3,2fd1996b-a115-437f-a1d2-14f2e6764dd9,2024-03-12,13,39.54,Millerside
4b113158-b5d6-426c-acd5-724478968a2e,12f45c5d-1191-4006-a940-d928bb402e19,acb98295-fcf2-4a15-a9f2-217ad0e54126,2024-04-13,15,134.39,South Leah
0800f059-4a58-434d-9b76-2b584de62518,62d78807-6c01-4c9e-ad1d-34e093afeeb4,0206ab3b-9887-4c98-af04-b90f66e4c0c8,2024-02-03,19,164.96,Weberstad
9a0e2acf-1a5a-4b32-af30-6bf0887df34c,a1e1219e-1d60-45ac-808d-f6172ffddb08,6149dd2e-f30e-4ecf-9a51-5cfde4055f4d,2024-05-13,76,71.45,Bethanyview
81423906-ebd7-40f7-b183-dff91e199bb2,d5ef0e8e-91de-4143-8cb7-061ba9178146,d766336d-76a4-425a-abeb-bf679e637af9,2024-02-01,44,84.76,Port Mark
59932c7b-cfa4-4c1b-b072-d297d6e279cd,a3206d41-c4cc-47ba-bb14-147bbec1c032,7cba03fc-c849-4baa-9f62-ade252591c74,2024-02-06,54,147.72,New Stephen
d6eb0ada-f585-4629-b794-112954ba7513,298b84ac-6751-4ebd-b05b-655ed8f42519,ed46e54c-59de-4356-b40c-e24f5198c26c,2024-03-05,53,117.95,Pearsonbury
b14a8039-0ef5-487d-af42-5f2c17b00000,24f04beb-f094-42a4-b79a-0bdbba19082b,85ffc110-260f-4eb3-9182-2ae9e709f602,2024-02-28,82,73.54,Lake Jessica
5b0bad91-171d-4e4b-90ba-453faf0ed0ff,1de61b2d-2403-4f34-9f91-59cda7513a40,fb0d87b6-58df-4f6e-9913-44d99eb857fe,2024-05-16,56,97.98,Port Paul
b6f4c132-284e-4fba-8fa9-081cadf263d6,42350abf-2cff-42ff-bfde-acb74d902815,0330a3bb-499d-4bfc-a0fd-e95fbe5450aa,2024-02-09,98,107.78,Michaelhaven
4c76c0c5-4529-4066-a48a-e62f68652f20,7a0fafba-3d17-4e06-a1c0-8072f6d5674a,f86d9b61-2f6e-465c-b97a-658e13c4f729,2024-05-19,37,41.16,Loweton
4419d2cb-b895-4229-906b-f57c5fed2eb2,cbdf95f6-53c5-46e3-8309-3562c05a0fda,a7d1cd00-e4e1-4250-9091-58c17d3f2dc3,2024-05-22,89,174.83,Lake Melissa
ba4b1f42-746d-433c-a67d-b596ddb33a5e,570363c9-4bcb-485e-a2b5-fb553c5d589f,d264a28a-e853-4ed0-8904-1f76f0b2b005,2024-05-18,28,83.59,Josephborough
f07403d0-76c8-4abd-a9a5-17d0eab1153d,ea0ce5c2-741b-48b1-a750-393e02539fd1,e5f26bfd-8064-4e7c-83a9-221fb1bf2942,2024-04-16,43,73.28,North Adam
bdf37219-d9a0-480f-b80b-7432efbdee4e,3ba3bb61-f944-4f50-ab39-1a0520d00bf3,3637a87d-c282-4100-b8eb-60df88710a21,2024-01-30,48,149.92,East Wendychester
610bdd00-3fc5-4375-a99d-2a1cd66cfe2d,fe8da568-e51c-4269-993f-f2971d33b419,58a2aeff-9caf-46e3-8dc5-2eb06109fec3,2024-04-30,12,196.41,Jasonstad
1ecf876b-fce8-482a-890d-cc062ef5713c,52657934-cfad-45fb-9dda-dcae9798d625,33dbb516-43a3-404b-8482-e4b44bde2b45,2024-02-29,6,22.68,Port Cherylborough
61d556da-5db1-4542-8fcb-61b10aa40cdd,8a7763a8-e179-41da-8078-6d31394b8344,b928e4fb-e213-4d6a-a4fa-47d0a78ebda5,2024-01-04,37,88.74,West Aaronfurt
cde3982f-6009-4879-94c6-c5e5c7d0d17a,f82f9f39-74a6-4d67-bb20-2d5c0c8c4288,90060dcd-fa59-4be1-9719-e660eb38d805,2024-05-03,19,166.64,West Kristyborough
a9c6d5cb-2997-47f7-922a-8f5617d50bd2,a40c01cd-92a1-4316-ad2e-e1a1ff10d65e,01114b8c-ead1-4de2-a78f-c64e22215fbe,2024-01-12,51,190.86,North Jenna
40ad6046-bb85-478d-abd7-6b5c1d8462ad,11936590-e97d-49d9-aff6-ec3419e7f6c9,eed2fdd6-3cf4-43ce-a54a-ba357bea5ac2,2024-01-01,2,187.14,Williamfort
ce43cd7c-9526-4908-89d9-248762d08b89,337615df-cd20-4c90-bca6-0f6f74547b4c,d70eab9b-9067-459a-8ffd-9ab16b80d536,2024-05-09,36,34.7,Douglasstad
c0477bf3-1e80-4196-a1df-f5cf4c4b4086,b4262cb5-5caa-4f3a-aa8e-544a558c5a55,222be658-ca40-475b-96a1-a19b50cb8749,2024-02-17,91,71.73,Andersonview
c888b29a-34cd-4fd7-9d14-f2a6327fdc2c,64156334-b8cf-42e9-8aec-919f3e800be2,0256faa3-6746-46f3-b8ba-97e69d5e6216,2024-03-02,58,59.61,Wagnerchester
8c24af09-3e96-4632-a80c-a56748864d79,90b4e3ef-2101-4470-bf11-2074ac310363,fb364057-9acf-43e1-b155-9d51321ca2f9,2024-03-21,27,24.76,Loganmouth
eb4dccea-0966-480a-b2b6-8262444f646c,5860231c-ef8f-43a3-b761-566810476c0f,9ad0cebe-667c-4331-ab19-5846f14cd6d6,2024-03-17,1,126.86,Lake Angel
763eebd1-e6ab-4198-9a81-ffc00c826b0b,8cf303c5-e9e1-4ea5-83c3-2456c990941b,21427de6-b497-4007-87ee-c818a7f4fd2e,2024-05-05,9,193.75,East Thomas
62143aa7-598f-40fa-b777-58752e68c9f1,00aa59ce-8a83-40c9-9cfd-b60c5bc3ff24,8840561c-9946-4952-a265-4060131c2a86,2024-01-26,83,115.16,Jacobshaven
bb29da8d-ff16-4d6e-bbe1-7440af73cfa5,756f6a9d-668c-45cd-b1dc-0d1bcc61caa4,ab9d9459-7404-42d4-a719-457302236e4b,2024-05-01,70,20.48,Lake Markbury
4cbad5cb-5dfc-4920-a11a-4f322eb8b4f0,ab4e96da-f8ac-48e4-8b5a-197d995dae24,6d8d84f3-e2ab-4261-b417-cce360dfe451,2024-01-21,44,115.94,New Craigstad
6ce7b457-c29c-4385-a13c-593d009977ab,133908bb-2239-4bcd-8024-380b2bf530e1,7f7b1094-09a5-4e8c-b06a-2c081730c818,2024-05-25,42,56.11,Harrisberg
4e4a7dd7-be94-47c0-9112-c62fa353c7b7,cf00ec7e-1ea1-4762-9f8f-f4d868ab0053,74adacc4-2ff9-431f-b070-ebad5fa3f59f,2024-04-21,51,122.97,Port Anthonyborough
c367fc24-a4a1-4c14-8fd6-007a3df74627,727dfd3b-e418-4774-b023-ad0eee6ffdef,cf8f737e-ec52-4810-a009-26ca768a5729,2024-04-04,74,105.41,New Jessicabury
a3c92830-cc74-4235-979f-50b7bab2d6f3,b257a2eb-5857-4f1d-b157-c44c3df41ab7,c006ad92-104a-4407-aca8-a9daae732ddf,2024-04-07,74,175.64,South Randyview
d0666e81-9016-458b-8e5d-ae6b7b6c841c,1d9be991-eca3-4a51-9038-fd148a263702,fb6239a9-b795-4c76-bddc-5b7f17b0ee74,2024-04-13,99,86.3,North Michelleton
ac40e06a-11e1-44dc-a5dd-ffe491fc33d3,ca961382-f862-4cc2-90a6-702acb549965,b941b2c9-b35f-4536-bf08-888292f180d7,2024-04-16,72,99.8,East Michaelfort
18e4336c-ee71-455b-829f-dd1bc2653090,eff9c1af-62e8-497a-ae94-099780a7b3e4,979faff7-5e12-4c63-af5f-079740e8a3fd,2024-02-23,77,188.21,North Billstad
59ada93f-1d02-41f7-9c53-daa5eaff0a5e,b4282dc5-10f4-4d0e-9465-539a6e4aa200,9262a888-f599-4ef0-a150-574517a686af,2024-05-07,28,138.37,Mannland
4c2ea135-b6d5-4933-b88e-d1446cabfd02,9f9310f7-1c84-4307-bb53-134c595c8a27,34fe3dd7-1667-463c-9c37-f3f8aa714487,2024-05-28,18,112.56,Turnertown
cd5e66db-f2c8-42d8-a82a-53cc7036f45d,48e03b3c-0a07-4972-957e-14c1a4baa7bb,84c200ef-9460-4d54-a0b0-cd6683b78503,2024-03-30,39,41.56,Port Kevinstad
76276d51-abaa-4b7b-91ea-a4ef124d090d,2b46e2ae-3bd5-4c3c-be46-72dff99f63ec,a86919e0-efb2-4654-923a-29574a02b5d9,2024-05-30,16,54.9,Gordonstad
3b184336-4d95-42a5-b3c0-0d9bf6b20dba,5310df1b-ce7c-4181-b7f0-1d10609f9d9e,36a4b13f-e3ee-4693-8eec-a8532c4bf42e,2024-01-05,77,131.77,South Deniseshire
1f364ac7-ed13-4ce1-901e-8eb00d58cc1e,04b5b344-0502-4c57-93f5-0daefaf5c879,2b98178f-8b37-44c2-86e0-2f328c92279a,2024-04-14,62,86.85,Brittanyhaven
2f8b63c4-6360-444b-a7a6-dfea0500fc01,f82439f0-ae59-4583-8adc-183aef063f16,683f38b1-0d7c-4b65-aae0-526790765211,2024-05-13,49,69.34,Lake Helen
aef3f083-70a2-43a2-88a7-2f63e4556680,57e6aff1-be60-4a17-9428-3a4f88e436cc,0f408d18-b4a5-4b09-8a10-69b319463ea7,2024-01-03,10,105.39,Robertsonton
5d7640a3-1166-417d-9815-43f739005a69,99736c94-ef94-47bd-bd10-c34792b73a12,b3f204bc-899a-4ca6-bc4c-49bb27ce39c8,2024-02-14,46,87.29,South John
73ca1df7-dd92-48f9-96da-ae97d7a8ee80,51845bc7-4502-4884-a24d-b1664f51c5e6,52062f40-41ef-4e23-bf29-11b9c09df297,2024-05-24,8,25.51,South Theresaburgh
23914893-ae9d-4588-a003-609aea11b8ac,852c4a73-6bc0-4e1c-8192-b858618672a3,c3f7cec7-4418-4261-8ef6-53d2a6a99ba2,2024-01-23,77,148.21,East Lisabury
0bf3d3d7-3ae7-4db0-a71f-8b18f5b3de0e,14178d46-db02-4a99-a8b5-9435fc02db50,9e074b19-0d81-49f9-9f36-2a582447f452,2024-02-27,53,126.24,Noahmouth
